document,degradation,level,pipeline,cer,wer,taux_mots_detectes,taux_mots_manquants
71341634.png,faible_contraste,faible,pipeline_complet,0.8299223712067749,0.9876543209876543,0.08737864077669903,0.912621359223301
01191071_1072.png,faible_contraste,faible,aucun,0.47229551451187335,0.6,0.7368421052631579,0.26315789473684215
01191071_1072.png,faible_contraste,faible,deskew_seul,0.48548812664907653,0.6,0.6842105263157895,0.3157894736842105
01191071_1072.png,faible_contraste,faible,denoise_seul,0.48548812664907653,0.5833333333333334,0.7017543859649122,0.29824561403508776
01191071_1072.png,faible_contraste,faible,contraste_seul,0.48284960422163586,0.6,0.7017543859649122,0.29824561403508776
01191071_1072.png,faible_contraste,faible,binarisation_seule,0.503957783641161,0.6666666666666666,0.5789473684210527,0.42105263157894735
01191071_1072.png,faible_contraste,faible,pipeline_complet,0.5646437994722955,0.7166666666666667,0.45614035087719296,0.543859649122807
0071032790.png,faible_contraste,faible,aucun,0.4560327198364008,0.5822784810126582,0.7846153846153846,0.2153846153846154
0071032790.png,faible_contraste,faible,deskew_seul,0.4560327198364008,0.5822784810126582,0.7846153846153846,0.2153846153846154
0071032790.png,faible_contraste,faible,denoise_seul,0.45807770961145194,0.5822784810126582,0.7692307692307693,0.23076923076923073
0071032790.png,faible_contraste,faible,contraste_seul,0.4867075664621677,0.6075949367088608,0.7538461538461538,0.24615384615384617
0071032790.png,faible_contraste,faible,binarisation_seule,0.4396728016359918,0.620253164556962,0.7076923076923077,0.29230769230769227
0071032790.png,faible_contraste,faible,pipeline_complet,0.5746421267893661,0.7341772151898734,0.3230769230769231,0.676923076923077
0001477983.png,faible_contraste,faible,aucun,0.5105234754452239,0.6747404844290658,0.6842105263157895,0.3157894736842105
0001477983.png,faible_contraste,faible,deskew_seul,0.5105234754452239,0.6747404844290658,0.6842105263157895,0.3157894736842105
0001477983.png,faible_contraste,faible,denoise_seul,0.5110631408526713,0.6678200692041523,0.6842105263157895,0.3157894736842105
0001477983.png,faible_contraste,faible,contraste_seul,0.5169994603345925,0.6539792387543253,0.7157894736842105,0.28421052631578947
0001477983.png,faible_contraste,faible,binarisation_seule,0.5072854830005397,0.7093425605536332,0.5789473684210527,0.42105263157894735
0001477983.png,faible_contraste,faible,pipeline_complet,0.7145169994603346,0.8546712802768166,0.24210526315789474,0.7578947368421053
93329540.png,faible_contraste,faible,aucun,0.44212218649517687,0.6695652173913044,0.7931034482758621,0.2068965517241379
93329540.png,faible_contraste,faible,deskew_seul,0.3070739549839228,0.41739130434782606,0.6896551724137931,0.31034482758620685
93329540.png,faible_contraste,faible,denoise_seul,0.3971061093247588,0.5826086956521739,0.7471264367816092,0.25287356321839083
93329540.png,faible_contraste,faible,contraste_seul,0.5803858520900321,0.782608695652174,0.7586206896551724,0.24137931034482762
93329540.png,faible_contraste,faible,binarisation_seule,0.5691318327974276,0.8,0.5977011494252874,0.4022988505747126
93329540.png,faible_contraste,faible,pipeline_complet,0.6430868167202572,0.8695652173913043,0.40229885057471265,0.5977011494252873
0011838621.png,faible_contraste,faible,aucun,0.633761105626851,0.7926829268292683,0.5447154471544715,0.4552845528455285
0011838621.png,faible_contraste,faible,deskew_seul,0.6623889437314906,0.774390243902439,0.4959349593495935,0.5040650406504066
0011838621.png,faible_contraste,faible,denoise_seul,0.6594274432379073,0.7621951219512195,0.4959349593495935,0.5040650406504066
0011838621.png,faible_contraste,faible,contraste_seul,0.629812438302073,0.7378048780487805,0.5609756097560976,0.4390243902439024
0011838621.png,faible_contraste,faible,binarisation_seule,0.6525172754195459,0.8597560975609756,0.4959349593495935,0.5040650406504066
0011838621.png,faible_contraste,faible,pipeline_complet,0.6959526159921027,0.9024390243902439,0.21951219512195122,0.7804878048780488
0011845203.png,faible_contraste,faible,aucun,0.6903096903096904,0.8242424242424242,0.717948717948718,0.28205128205128205
0011845203.png,faible_contraste,faible,deskew_seul,0.6963036963036963,0.8424242424242424,0.7264957264957265,0.27350427350427353
0011845203.png,faible_contraste,faible,denoise_seul,0.6923076923076923,0.8303030303030303,0.717948717948718,0.28205128205128205
0011845203.png,faible_contraste,faible,contraste_seul,0.6883116883116883,0.806060606060606,0.7521367521367521,0.24786324786324787
0011845203.png,faible_contraste,faible,binarisation_seule,0.6913086913086913,0.8424242424242424,0.6752136752136753,0.32478632478632474
0011845203.png,faible_contraste,faible,pipeline_complet,0.7162837162837162,0.9212121212121213,0.3418803418803419,0.6581196581196581
91391286.png,faible_contraste,faible,aucun,0.45933734939759036,0.7575757575757576,0.6404494382022472,0.3595505617977528
91391286.png,faible_contraste,faible,deskew_seul,0.7168674698795181,0.8787878787878788,0.6179775280898876,0.3820224719101124
91391286.png,faible_contraste,faible,denoise_seul,0.713855421686747,0.8585858585858586,0.651685393258427,0.348314606741573
91391286.png,faible_contraste,faible,contraste_seul,0.677710843373494,0.8585858585858586,0.6292134831460674,0.3707865168539326
91391286.png,faible_contraste,faible,binarisation_seule,0.6385542168674698,0.8787878787878788,0.5280898876404494,0.4719101123595506
91391286.png,faible_contraste,faible,pipeline_complet,0.4819277108433735,0.7272727272727273,0.4157303370786517,0.5842696629213483
00070353.png,faible_contraste,moyen,aucun,0.2729528535980149,0.4523809523809524,0.6355140186915887,0.36448598130841126
00070353.png,faible_contraste,moyen,deskew_seul,0.609181141439206,0.7222222222222222,0.3925233644859813,0.6074766355140186
00070353.png,faible_contraste,moyen,denoise_seul,0.27543424317617865,0.42063492063492064,0.6542056074766355,0.3457943925233645
00070353.png,faible_contraste,moyen,contraste_seul,0.2617866004962779,0.3968253968253968,0.6635514018691588,0.33644859813084116
00070353.png,faible_contraste,moyen,binarisation_seule,0.3076923076923077,0.5158730158730159,0.5700934579439252,0.4299065420560748
00070353.png,faible_contraste,moyen,pipeline_complet,0.6352357320099256,0.8412698412698413,0.2523364485981308,0.7476635514018692
92094751.png,faible_contraste,moyen,aucun,0.4728213977566868,0.6082474226804123,0.6283783783783784,0.3716216216216216
92094751.png,faible_contraste,moyen,deskew_seul,0.5116479723899914,0.6907216494845361,0.581081081081081,0.41891891891891897
92094751.png,faible_contraste,moyen,denoise_seul,0.4823123382226057,0.6134020618556701,0.6216216216216216,0.3783783783783784
92094751.png,faible_contraste,moyen,contraste_seul,0.47799827437446074,0.6134020618556701,0.6148648648648649,0.3851351351351351
92094751.png,faible_contraste,moyen,binarisation_seule,0.5591026747195859,0.7268041237113402,0.4864864864864865,0.5135135135135135
92094751.png,faible_contraste,moyen,pipeline_complet,0.6729939603106126,0.8814432989690721,0.23648648648648649,0.7635135135135135
0012529295.png,faible_contraste,moyen,aucun,0.6222845129642607,0.8346456692913385,0.5294117647058824,0.47058823529411764
0012529295.png,faible_contraste,moyen,deskew_seul,0.6517168885774351,0.8307086614173228,0.5347593582887701,0.4652406417112299
0012529295.png,faible_contraste,moyen,denoise_seul,0.6362999299229152,0.8228346456692913,0.5133689839572193,0.4866310160427807
0012529295.png,faible_contraste,moyen,contraste_seul,0.6454099509460406,0.8385826771653543,0.5240641711229946,0.47593582887700536
0012529295.png,faible_contraste,moyen,binarisation_seule,0.6692361597757533,0.8661417322834646,0.4385026737967914,0.5614973262032086
0012529295.png,faible_contraste,moyen,pipeline_complet,0.7098808689558515,0.937007874015748,0.1711229946524064,0.8288770053475936
91356315.png,faible_contraste,moyen,aucun,0.6548821548821548,0.82,0.2972972972972973,0.7027027027027026
91356315.png,faible_contraste,moyen,deskew_seul,0.7205387205387206,0.88,0.20270270270270271,0.7972972972972973
91356315.png,faible_contraste,moyen,denoise_seul,1.0,1.0,0.0,1.0
91356315.png,faible_contraste,moyen,contraste_seul,0.6801346801346801,0.82,0.28378378378378377,0.7162162162162162
91356315.png,faible_contraste,moyen,binarisation_seule,0.7070707070707071,0.86,0.22972972972972974,0.7702702702702703
91356315.png,faible_contraste,moyen,pipeline_complet,0.7037037037037037,0.89,0.13513513513513514,0.8648648648648649
92433599_92433601.png,faible_contraste,moyen,aucun,0.28492849284928495,0.4154929577464789,0.7049180327868853,0.29508196721311475
92433599_92433601.png,faible_contraste,moyen,deskew_seul,0.36303630363036304,0.5422535211267606,0.5655737704918032,0.43442622950819676
92433599_92433601.png,faible_contraste,moyen,denoise_seul,0.2794279427942794,0.4154929577464789,0.7213114754098361,0.2786885245901639
92433599_92433601.png,faible_contraste,moyen,contraste_seul,0.2871287128712871,0.4295774647887324,0.6967213114754098,0.30327868852459017
92433599_92433601.png,faible_contraste,moyen,binarisation_seule,0.29042904290429045,0.49295774647887325,0.6229508196721312,0.3770491803278688
92433599_92433601.png,faible_contraste,moyen,pipeline_complet,0.43564356435643564,0.7464788732394366,0.4180327868852459,0.5819672131147541
0060025670.png,faible_contraste,moyen,aucun,0.2329192546583851,0.32608695652173914,0.8372093023255814,0.16279069767441856
0060025670.png,faible_contraste,moyen,deskew_seul,0.22981366459627328,0.2826086956521739,0.8837209302325582,0.11627906976744184
0060025670.png,faible_contraste,moyen,denoise_seul,0.2515527950310559,0.32608695652173914,0.8372093023255814,0.16279069767441856
0060025670.png,faible_contraste,moyen,contraste_seul,0.2422360248447205,0.32608695652173914,0.813953488372093,0.18604651162790697
0060025670.png,faible_contraste,moyen,binarisation_seule,0.2639751552795031,0.5217391304347826,0.6511627906976745,0.34883720930232553
0060025670.png,faible_contraste,moyen,pipeline_complet,0.4720496894409938,0.8260869565217391,0.20930232558139536,0.7906976744186046
00851772_1780.png,faible_contraste,moyen,aucun,0.5172413793103449,0.6605504587155964,0.5543478260869565,0.44565217391304346
00851772_1780.png,faible_contraste,moyen,deskew_seul,0.4993103448275862,0.6513761467889908,0.5108695652173914,0.48913043478260865
00851772_1780.png,faible_contraste,moyen,denoise_seul,0.5103448275862069,0.6697247706422018,0.532608695652174,0.46739130434782605
00851772_1780.png,faible_contraste,moyen,contraste_seul,0.5103448275862069,0.6330275229357798,0.5434782608695652,0.4565217391304348
00851772_1780.png,faible_contraste,moyen,binarisation_seule,0.5517241379310345,0.7798165137614679,0.33695652173913043,0.6630434782608696
00851772_1780.png,faible_contraste,moyen,pipeline_complet,0.663448275862069,0.8073394495412844,0.2391304347826087,0.7608695652173914
92094746.png,faible_contraste,moyen,aucun,0.5568927789934355,0.7105263157894737,0.6083333333333333,0.3916666666666667
92094746.png,faible_contraste,moyen,deskew_seul,0.5776805251641138,0.743421052631579,0.6083333333333333,0.3916666666666667
92094746.png,faible_contraste,moyen,denoise_seul,0.5579868708971554,0.7039473684210527,0.5916666666666667,0.4083333333333333
92094746.png,faible_contraste,moyen,contraste_seul,0.5557986870897156,0.6907894736842105,0.625,0.375
92094746.png,faible_contraste,moyen,binarisation_seule,0.587527352297593,0.7828947368421053,0.55,0.44999999999999996
92094746.png,faible_contraste,moyen,pipeline_complet,0.7264770240700219,0.9539473684210527,0.225,0.775
87533049.png,faible_contraste,moyen,aucun,0.4704944178628389,0.7545454545454545,0.4731182795698925,0.5268817204301075
87533049.png,faible_contraste,moyen,deskew_seul,0.5789473684210527,0.8818181818181818,0.3870967741935484,0.6129032258064516
87533049.png,faible_contraste,moyen,denoise_seul,0.34768740031897927,0.7,0.41935483870967744,0.5806451612903225
87533049.png,faible_contraste,moyen,contraste_seul,0.6044657097288676,0.8727272727272727,0.3978494623655914,0.6021505376344086
87533049.png,faible_contraste,moyen,binarisation_seule,0.6363636363636364,0.9545454545454546,0.34408602150537637,0.6559139784946236
87533049.png,faible_contraste,moyen,pipeline_complet,0.6028708133971292,0.8909090909090909,0.17204301075268819,0.8279569892473118
0060214859.png,faible_contraste,moyen,aucun,0.45092460881934565,0.6766917293233082,0.5047619047619047,0.49523809523809526
0060214859.png,faible_contraste,moyen,deskew_seul,0.45092460881934565,0.6766917293233082,0.5047619047619047,0.49523809523809526
0060214859.png,faible_contraste,moyen,denoise_seul,0.5106685633001422,0.7593984962406015,0.4857142857142857,0.5142857142857142
0060214859.png,faible_contraste,moyen,contraste_seul,0.4366998577524893,0.6917293233082706,0.5238095238095238,0.47619047619047616
0060214859.png,faible_contraste,moyen,binarisation_seule,0.5021337126600285,0.7894736842105263,0.41904761904761906,0.5809523809523809
0060214859.png,faible_contraste,moyen,pipeline_complet,0.705547652916074,0.924812030075188,0.1619047619047619,0.8380952380952381
92314414.png,faible_contraste,moyen,aucun,0.2272079772079772,0.32083333333333336,0.8294117647058824,0.1705882352941176
92314414.png,faible_contraste,moyen,deskew_seul,0.25997150997151,0.4125,0.7529411764705882,0.24705882352941178
92314414.png,faible_contraste,moyen,denoise_seul,0.23076923076923078,0.32916666666666666,0.8294117647058824,0.1705882352941176
92314414.png,faible_contraste,moyen,contraste_seul,0.23433048433048434,0.32916666666666666,0.8294117647058824,0.1705882352941176
92314414.png,faible_contraste,moyen,binarisation_seule,0.23433048433048434,0.3333333333333333,0.788235294117647,0.21176470588235297
92314414.png,faible_contraste,moyen,pipeline_complet,0.4586894586894587,0.65,0.5941176470588235,0.40588235294117647
0060165115.png,faible_contraste,moyen,aucun,0.6661417322834645,0.8653846153846154,0.34782608695652173,0.6521739130434783
0060165115.png,faible_contraste,moyen,deskew_seul,0.6614173228346457,0.8942307692307693,0.44565217391304346,0.5543478260869565
0060165115.png,faible_contraste,moyen,denoise_seul,0.6692913385826772,0.8653846153846154,0.358695652173913,0.6413043478260869
0060165115.png,faible_contraste,moyen,contraste_seul,0.6677165354330709,0.8653846153846154,0.358695652173913,0.6413043478260869
0060165115.png,faible_contraste,moyen,binarisation_seule,0.647244094488189,0.8942307692307693,0.41304347826086957,0.5869565217391304
0060165115.png,faible_contraste,moyen,pipeline_complet,0.6661417322834645,0.9038461538461539,0.2608695652173913,0.7391304347826086
01197604.png,faible_contraste,moyen,aucun,0.627318718381113,0.7789473684210526,0.27058823529411763,0.7294117647058824
01197604.png,faible_contraste,moyen,deskew_seul,0.581787521079258,0.7263157894736842,0.35294117647058826,0.6470588235294117
01197604.png,faible_contraste,moyen,denoise_seul,0.6037099494097807,0.8,0.2235294117647059,0.7764705882352941
01197604.png,faible_contraste,moyen,contraste_seul,0.5059021922428331,0.6842105263157895,0.36470588235294116,0.6352941176470588
01197604.png,faible_contraste,moyen,binarisation_seule,0.5767284991568297,0.8105263157894737,0.35294117647058826,0.6470588235294117
01197604.png,faible_contraste,moyen,pipeline_complet,0.897133220910624,0.968421052631579,0.047058823529411764,0.9529411764705882
81310636.png,faible_contraste,moyen,aucun,0.49372384937238495,0.6986301369863014,0.6785714285714286,0.3214285714285714
81310636.png,faible_contraste,moyen,deskew_seul,0.45188284518828453,0.6164383561643836,0.7142857142857143,0.2857142857142857
81310636.png,faible_contraste,moyen,denoise_seul,0.4895397489539749,0.6438356164383562,0.7142857142857143,0.2857142857142857
